radio,mcc,operador,lac,cell_id,unit,longitude,latitude,range,samples,changeable,created,updated,averageSignal
LTE,736,1,10100,2852354,0,-68.147964,-16.495285,1000,3,1,1458598164,1475795053,0
LTE,736,1,10100,2859010,0,-68.129654,-16.509476,1000,3,1,1458598164,1486758669,0
LTE,736,1,10102,2818818,0,-68.174973,-16.50856,1000,3,1,1458598164,1478286321,0
LTE,736,1,10100,2879745,0,-68.137893676758,-16.509017944336,1000,1,1,1457736604,1457736604,0
LTE,736,1,10103,2856450,0,-68.137893676758,-16.533737182617,1000,1,1,1457362423,1457362423,0
LTE,736,1,10100,2856961,0,-68.163986206055,-16.492538452148,1000,1,1,1457461337,1457461337,0
LTE,736,1,255,3383297,0,-63.132247924805,-17.819137573242,1000,1,1,1441375677,1441375677,0
LTE,736,1,10100,2852098,0,-68.137619,-16.495285,1000,5,1,1458598164,1477988099,0
LTE,736,1,10103,2866177,0,-68.137893676758,-16.533737182617,1000,1,1,1457362423,1457362423,0
LTE,736,1,10100,2852353,0,-68.142471,-16.497116,1000,3,1,1458598164,1473658547,0
LTE,736,1,10100,2859267,0,-68.129653930664,-16.50764465332,1000,1,1,1442444773,1442444773,0
LTE,736,1,10100,2838530,0,-68.127365,-16.525955,1000,9,1,1458598164,1473603887,0
LTE,736,1,10102,2849283,0,-68.160553,-16.510391,1000,2,1,1458598164,1475795053,0
LTE,736,1,10100,2820866,0,-68.133774,-16.501759,1000,7,1,1458598164,1478177948,0
LTE,736,1,30000,3329027,0,-63.174131,-17.790304,3592,37,1,1458598165,1506120917,0
LTE,736,1,30000,3342081,0,-63.183082,-17.773692,1000,14,1,1458598165,1493668873,0
LTE,736,1,30000,3329795,0,-63.194948,-17.782192,1359,25,1,1458598165,1505303630,0
LTE,736,1,30001,3380226,0,-63.18768,-17.812525,6989,30,1,1458598165,1506190980,0
LTE,736,1,30000,3345155,0,-63.179495,-17.776397,1000,18,1,1458598165,1493852056,0
LTE,736,1,21000,3086083,0,-66.158303,-17.385677,3576,13,1,1458598165,1506512185,0
LTE,736,1,30001,3380227,0,-63.192899,-17.812748,1166,11,1,1458598165,1506188648,0
LTE,736,1,30001,3332353,0,-63.179278,-17.82366,1726,15,1,1458598165,1506451776,0
LTE,736,1,30001,3332355,0,-63.185266,-17.822263,3890,64,1,1458598165,1506400917,0
LTE,736,1,30000,3396865,0,-63.183446,-17.788525,3702,28,1,1458598165,1506458849,0
LTE,736,1,21000,3085315,0,-66.169281,-17.360115,1000,4,1,1458598165,1473077383,0
LTE,736,1,30000,3329793,0,-63.190133,-17.782272,2325,27,1,1458598165,1505885250,0
LTE,736,1,21000,3096067,0,-66.187686,-17.37595,1000,3,1,1458598165,1506272606,0
LTE,736,1,30000,3330817,0,-63.175564,-17.798627,1000,13,1,1458598165,1505712568,0
LTE,736,1,21000,3090177,0,-66.141792,-17.390978,3997,14,1,1458598165,1584293709,0
LTE,736,1,30000,3374851,0,-63.164347,-17.772718,1000,10,1,1458598165,1506527332,0
LTE,736,1,30000,3329025,0,-63.172791,-17.790126,1729,42,1,1458598165,1506016672,0
LTE,736,1,21000,3087107,0,-66.170965,-17.365296,1000,5,1,1458598165,1494712873,0
LTE,736,1,30001,3347713,0,-63.170717,-17.816634,2165,8,1,1458598165,1494591045,0
LTE,736,1,30000,3338242,0,-63.176081,-17.7704,1000,15,1,1458598165,1505699651,0
LTE,736,1,255,3092994,0,-66.168594360352,-17.363204956055,1000,1,1,1439807656,1439807656,0
LTE,736,1,255,3329537,0,-63.167953491211,-17.766952514648,1000,1,1,1441375677,1441375677,0
LTE,736,1,255,3356930,0,-63.172073364258,-17.841110229492,1000,1,1,1440176014,1440176014,0
LTE,736,1,255,3346435,0,-63.132247924805,-17.817764282227,1000,1,1,1440206421,1440206421,0
LTE,736,1,255,3334659,0,-63.140487670898,-17.812271118164,1000,1,1,1439807663,1439807663,0
LTE,736,1,255,3330050,0,-63.173446655273,-17.764205932617,1000,1,1,1441375677,1441375677,0
LTE,736,1,10100,2868994,0,-68.139266967773,-16.506271362305,1000,1,1,1457461337,1457461337,0
LTE,736,1,10100,2852099,0,-68.13652,-16.494186,1000,10,1,1458598164,1478642031,0
LTE,736,1,10102,2849539,0,-68.192825,-16.536713,1000,6,1,1458598164,1489584432,0
LTE,736,1,10103,2856449,0,-68.12851,-16.530304,1000,6,1,1458598165,1473710780,0
LTE,736,1,10100,2820611,0,-68.133773803711,-16.500778198242,1000,3,1,1458598164,1470342190,0
LTE,736,1,10102,2876417,0,-68.181839,-16.479492,1000,2,1,1458598164,1461265485,0
LTE,736,1,10100,2823683,0,-68.139267,-16.500778,1000,2,1,1458598164,1477245757,0
LTE,736,1,21000,3074563,0,-66.172685,-17.381633,1178,18,1,1458598165,1506214705,0
LTE,736,1,10100,2819842,0,-68.139267,-16.513138,1219,2,1,1458598164,1473603887,0
LTE,736,1,10100,2831106,0,-68.135147,-16.498337,1000,18,1,1458598164,1479188937,0
LTE,736,1,10100,2823682,0,-68.142929,-16.511307,1000,3,1,1458598164,1477154349,0
LTE,736,1,10102,2830593,0,-68.168106079102,-16.476058959961,1000,1,1,1457284448,1457284448,0
LTE,736,1,10100,2855938,0,-68.136520385742,-16.504898071289,1000,3,1,1458598164,1460759616,0
LTE,736,1,10103,2847235,0,-68.120433,-16.506468,3429,7,1,1458598165,1478790305,0
LTE,736,1,30001,3332354,0,-63.18469,-17.830396,1000,16,1,1458598165,1506380827,0
LTE,736,1,30000,3365379,0,-63.172911,-17.785076,1885,11,1,1458598165,1506264027,0
LTE,736,1,30000,3370243,0,-63.166807,-17.794555,6364,37,1,1458598165,1506457010,0
LTE,736,1,30000,3345922,0,-63.19114,-17.780906,4082,85,1,1458598165,1506091383,0
LTE,736,1,21000,3099649,0,-66.161303,-17.370869,2643,31,1,1458598165,1505322105,0
LTE,736,1,30001,3344386,0,-63.203462,-17.814093,1000,26,1,1458598165,1506451516,0
LTE,736,1,21000,3087105,0,-66.164474487305,-17.36457824707,1000,1,1,1441563287,1441563287,0
LTE,736,1,30000,3342082,0,-63.181561,-17.774905,2489,119,1,1458598165,1506041260,0
LTE,736,1,30001,3332611,0,-63.200226,-17.817764,1000,4,1,1458598165,1477343058,0
LTE,736,1,30000,3329537,0,-63.170825,-17.768775,1561,22,1,1458598165,1506115297,0
LTE,736,1,21001,3095553,0,-66.169782,-17.385598,2853,2,1,1458598165,1494248381,0
LTE,736,1,30001,3344387,0,-63.205951,-17.801561,4091,27,1,1458598165,1506451406,0
LTE,736,1,30000,3370242,0,-63.155418,-17.791164,5977,32,1,1458598165,1506526248,0
LTE,736,1,30001,3339010,0,-63.213272094727,-17.806777954102,1000,1,1,1455265227,1455265227,0
LTE,736,1,30000,3354627,0,-63.168079,-17.795568,1000,26,1,1458598165,1506105103,0
LTE,736,1,30000,3331075,0,-63.200912475586,-17.798538208008,1000,3,1,1458598165,1476425538,0
LTE,736,1,30000,3350018,0,-63.154795,-17.774878,1201,25,1,1458598165,1505681349,0
LTE,736,1,30000,3401986,0,-63.173876,-17.79531,1000,19,1,1458598165,1505835624,0
LTE,736,1,30001,3352833,0,-63.192832,-17.806695,1371,8,1,1458598165,1494785888,0
LTE,736,1,21000,3098881,0,-66.16362,-17.377455,2673,36,1,1458598165,1505325692,0
LTE,736,1,30001,3347714,0,-63.167351,-17.828827,1000,3,1,1458598165,1494792796,0
LTE,736,1,30000,3401987,0,-63.181017,-17.794255,1000,30,1,1458598165,1505836509,0
LTE,736,1,30001,3339011,0,-63.225632,-17.802462,1000,7,1,1458598165,1488354321,0
LTE,736,1,30001,3366402,0,-63.21167,-17.796478,1000,6,1,1458598165,1492214143,0
LTE,736,1,30003,3331331,0,-63.203712,-17.777939,1000,26,1,1458598165,1491339272,0
LTE,736,1,31001,3349505,0,-63.245503,-17.843751,1783,11,1,1458598166,1505266752,0
LTE,736,1,30003,3400193,0,-63.178273,-17.761249,3706,44,1,1458598166,1506526523,0
LTE,736,1,30003,3358978,0,-63.192349,-17.752937,3869,27,1,1458598165,1506460982,0
LTE,736,1,30003,3332097,0,-63.15061,-17.762102,1000,6,1,1458598165,1506092704,0
LTE,736,1,30003,3374594,0,-63.20323,-17.796135,1000,16,1,1458598165,1478177672,0
LTE,736,1,30001,3405570,0,-63.209868,-17.815253,1000,6,1,1458598165,1505698310,0
LTE,736,1,30003,3369985,0,-63.189963,-17.763032,1024,9,1,1458598165,1506461026,0
LTE,736,1,30003,3330049,0,-63.17241,-17.754882,4773,34,1,1458598165,1506391763,0
LTE,736,1,30003,3372034,0,-63.193492,-17.774563,2391,159,1,1458598165,1505403248,0
LTE,736,1,30003,3392515,0,-63.196327,-17.779114,5603,7,1,1458598166,1506480033,0
LTE,736,1,31001,3341059,0,-63.200294,-17.839505,1612,5,1,1458598166,1493735241,0
LTE,736,1,31001,3349507,0,-63.252597,-17.85367,1288,11,1,1458598166,1506114554,0
LTE,736,1,31001,3334913,0,-63.184732,-17.847648,1000,46,1,1458598166,1492428631,0
LTE,736,1,31000,3339779,0,-63.131424,-17.801559,1000,10,1,1458598166,1489140607,0
LTE,736,1,43000,3667714,0,-64.738202,-21.53482,1239,23,1,1458598167,1576398367,0
LTE,736,1,31001,3372290,0,-63.221433,-17.823119,1000,8,1,1458598166,1506031841,0
LTE,736,1,31002,3345409,0,-63.173606,-17.740714,4424,38,1,1458598166,1506515188,0
LTE,736,1,43000,3666177,0,-64.726467,-21.533987,510,100,1,1458598167,1582994420,0
LTE,736,1,44000,3687426,0,-65.764846801758,-19.572830200195,1000,1,1,1441578101,1441578101,0
LTE,736,1,42000,3640833,0,-65.260848999023,-19.037246704102,1000,1,1,1451851698,1451851698,0
LTE,736,1,43000,3663363,0,-64.735287,-21.541914,1000,6,1,1458598167,1492540200,0
LTE,736,1,43000,3666179,0,-64.728621,-21.532693,1000,41,1,1458598167,1578163851,0
LTE,736,1,31002,3359745,0,-63.175313,-17.734564,1000,12,1,1458598167,1494816407,0
LTE,736,1,31002,3335938,0,-63.161728,-17.529181,2578,14,1,1458598166,1506437546,0
LTE,736,1,41000,3610113,0,-67.091445922852,-17.972946166992,1000,1,1,1439505786,1439505786,0
LTE,736,1,31002,3370497,0,-63.257865,-17.340907,1000,17,1,1458598167,1506450349,0
LTE,736,1,31002,3363841,0,-63.145812,-17.63815,1121,15,1,1458598167,1492540200,0
LTE,736,1,31002,3363843,0,-63.157023,-17.65534,1226,19,1,1458598167,1506040239,0
LTE,736,1,43000,3661827,0,-64.711639,-21.543117,691,113,1,1458598167,1574766957,0
LTE,736,1,42000,3640321,0,-65.241623,-19.037933,1000,2,1,1458598167,1471456462,0
LTE,736,3,27210,17924866,0,-68.084062,-16.531097,1951,13,1,1458598168,1494867171,0
LTE,736,3,27210,17982213,0,-68.076269,-16.532105,1631,3,1,1458598168,1493720449,0
LTE,736,3,27210,17929221,0,-68.022537231445,-16.669692993164,1000,1,1,1448127756,1448127756,0
LTE,736,2,44701,17928197,0,-63.193865,-17.775175,2054,18,1,1458598167,1506618396,0
LTE,736,3,27210,17937669,0,-68.069204,-16.54457,1000,12,1,1458598168,1506003867,0
LTE,736,2,44701,17927940,0,-63.187901,-17.749035,1000,5,1,1458598167,1506623241,0
LTE,736,1,44000,3688195,0,-65.749740600586,-19.581069946289,1000,3,1,1458598167,1474025776,0
LTE,736,2,14103,2583045,0,-68.118667602539,-16.487045288086,1000,1,1,1445427814,1445427814,0
LTE,736,2,14106,2575364,0,-68.17497253418,-16.540603637695,1000,1,1,1454950724,1454950724,0
LTE,736,2,14103,2560005,0,-68.135343,-16.499209,1000,7,1,1458598167,1485545195,0
LTE,736,3,27210,17920516,0,-68.079945,-16.545729,1000,2,1,1458598168,1505876689,0
LTE,736,3,27210,17929220,0,-68.029218,-16.66286,1689,3,1,1458598168,1506186620,0
LTE,736,2,14106,2566405,0,-68.204498,-16.490479,1000,2,1,1458598167,1487501854,0
LTE,736,3,27252,17930243,0,-67.131271,-17.980499,1000,2,1,1458598168,1462732717,0
LTE,736,3,27253,17926914,0,-68.129776,-16.500176,4226,11,1,1458598168,1494682158,0
LTE,736,3,27253,17926658,0,-68.149103,-16.493545,1000,19,1,1458598168,1494136298,0
LTE,736,3,27253,17926657,0,-68.147023,-16.492184,1986,77,1,1458598168,1494314937,0
LTE,736,3,27236,17932806,0,-69.089584350586,-16.16569519043,1000,2,1,1458598168,1473532903,0
LTE,736,3,27252,18036739,0,-67.102261,-17.966799,1000,16,1,1458598168,1505620806,0
LTE,736,3,27231,17935364,0,-67.874908,-17.260895,1000,2,1,1458598168,1466122201,0
LTE,736,3,27253,17926405,0,-68.132664,-16.501193,1316,15,1,1458598168,1548534229,0
LTE,736,3,27236,17967110,0,-68.38508605957,-16.530990600586,1000,1,1,1445718715,1445718715,0
LTE,736,3,27236,17965317,0,-68.451002,-16.382677,3333,2,1,1458598168,1464354213,0
LTE,736,3,27254,17977601,0,-68.177719116211,-16.522750854492,1000,1,1,1454311290,1454311290,0
LTE,736,3,27254,17924611,0,-68.165373,-16.518903,2399,7,1,1458598169,1493855338,0
LTE,736,3,27254,17926149,0,-68.166416,-16.508313,1000,6,1,1458598169,1502999825,0
LTE,736,3,27262,17932033,0,-65.754406,-19.582724,1000,2,1,1458598170,1506205890,0
LTE,736,3,27257,18043908,0,-68.115921020508,-16.503524780273,1000,2,1,1458598170,1471373822,0
LTE,736,3,27255,17954562,0,-68.214623,-16.567974,1000,3,1,1458598170,1493492407,0
LTE,736,3,27257,18043909,0,-68.121227,-16.506478,6189,185,1,1458598170,1506391145,0
LTE,736,3,27262,17958918,0,-65.753174,-19.572144,1000,2,1,1458598170,1473544311,0
LTE,736,3,27254,17951237,0,-68.151459,-16.527857,1000,24,1,1458598169,1506279467,0
LTE,736,3,27254,18014212,0,-68.166928,-16.508248,1000,11,1,1458598169,1548578599,0
LTE,736,3,27257,17944066,0,-68.122192,-16.481366,1619,3,1,1458598170,1505779468,0
LTE,736,3,27254,17951236,0,-68.153937,-16.522139,1000,5,1,1458598169,1493847774,0
LTE,736,3,27255,17954561,0,-68.193649,-16.526047,1000,5,1,1458598169,1475608207,0
LTE,736,3,27257,17924099,0,-68.12055,-16.479439,1000,3,1,1458598170,1505931256,0
LTE,736,3,27451,20504068,0,-66.141578,-17.397745,1940,4,1,1458598170,1492540200,0
LTE,736,3,27461,20487174,0,-66.143152,-17.37875,3618,8,1,1458598172,1504824573,0
LTE,736,3,27461,20483073,0,-66.15712,-17.358954,2113,3,1,1458598172,1503893684,0
LTE,736,3,27451,20504070,0,-66.157608032227,-17.407150268555,1000,2,1,1458598170,1486939335,0
LTE,736,3,27450,20492035,0,-65.868759,-17.332535,1000,3,1,1458598170,1475524959,0
LTE,736,3,27461,20489729,0,-66.162547,-17.381861,1778,3,1,1458598172,1492540200,0
LTE,736,3,27451,20538369,0,-66.167221069336,-17.409896850586,1000,9,1,1458598170,1491222328,0
LTE,736,3,27460,20483586,0,-66.215286254883,-17.341232299805,1000,1,1,1441907698,1441907698,0
LTE,736,3,27451,20489987,0,-66.149063,-17.397753,7729,15,1,1458598170,1506511321,0
LTE,736,3,27460,20483587,0,-66.223497,-17.334004,1000,12,1,1458598170,1494190278,0
LTE,736,3,27461,20482050,0,-66.151726,-17.379223,8295,21,1,1458598172,1506537632,0
LTE,736,3,27461,20510978,0,-66.135888,-17.402713,3251,18,1,1458598173,1505948909,0
LTE,736,3,47300,2646788,0,-63.158340454102,-17.776565551758,1000,1,1,1428214197,1428214197,0
LTE,736,3,47304,2572546,0,-62.595291137695,-17.106399536133,1000,1,1,1450190629,1450190629,0
LTE,736,3,47300,2646790,0,-63.162460327148,-17.777938842773,1000,1,1,1428038949,1428038949,0
LTE,736,3,47304,2567425,0,-63.180313110352,-17.788925170898,1000,1,1,1416569701,1416569701,0
LTE,736,3,47300,2646789,0,-63.159713745117,-17.776565551758,1000,1,1,1428038835,1428038835,0
LTE,736,3,27461,20499716,0,-66.156153,-17.397297,1000,20,1,1458598172,1506621593,0
LTE,736,3,27461,20505093,0,-66.154613,-17.373889,2085,27,1,1458598172,1506539134,0
LTE,736,3,47300,2561796,0,-63.16520690918,-17.776565551758,1000,1,1,1428038835,1428038835,0
LTE,736,3,47304,2613510,0,-63.198165893555,-17.819137573242,1000,1,1,1426061334,1426061334,0
LTE,736,3,47302,2678790,0,-63.173446655273,-17.799911499023,1000,1,1,1416924762,1416924762,0
LTE,736,3,47304,2568961,0,-62.596664428711,-17.105026245117,1000,1,1,1450190629,1450190629,0
LTE,736,3,47302,2584323,0,-63.180313110352,-17.777938842773,1000,1,1,1428012238,1428012238,0
LTE,736,3,47302,2562822,0,-63.196792602539,-17.795791625977,1000,1,1,1426590184,1426590184,0
LTE,736,3,47300,2562305,0,-63.169326782227,-17.766952514648,1000,1,1,1427896509,1427896509,0
LTE,736,3,27461,20499717,0,-66.153213,-17.405187,1237,8,1,1458598172,1506535084,0
LTE,736,1,10102,2842882,0,-68.163437,-16.509567,1000,5,1,1458598164,1479370542,0
LTE,736,1,30001,3339009,0,-63.212136,-17.803901,1622,5,1,1458598165,1493617931,0
LTE,736,1,30001,3331587,0,-63.186537,-17.805239,1000,26,1,1458598165,1505783284,0
LTE,736,1,30000,3354626,0,-63.167059,-17.801528,1000,9,1,1458598165,1492540200,0
LTE,736,1,21000,3092995,0,-66.178387,-17.361259,1683,9,1,1458598165,1505555651,0
LTE,736,1,30001,3352835,0,-63.198729,-17.807071,1000,10,1,1458598165,1505956447,0
LTE,736,1,30000,3370241,0,-63.16191,-17.786067,3085,29,1,1458598165,1506531046,0
LTE,736,1,30000,3387138,0,-63.199997,-17.799912,1000,3,1,1458598165,1475620186,0
LTE,736,1,30001,3344385,0,-63.192338,-17.78864,5835,78,1,1458598165,1505946336,0
LTE,736,1,30000,3401985,0,-63.178834,-17.788656,1000,18,1,1458598165,1494253179,0
LTE,736,1,30000,3330305,0,-63.137389,-17.764947,7209,23,1,1458598165,1494777151,0
LTE,736,1,30000,3365378,0,-63.164578,-17.783174,2919,14,1,1458598165,1505712752,0
LTE,736,1,30000,3396867,0,-63.192452,-17.789423,1000,6,1,1458598165,1506459323,0
LTE,736,1,30000,3345153,0,-63.174377,-17.774892,1415,14,1,1458598165,1506181506,0
LTE,736,1,30001,3332610,0,-63.194045,-17.813375,1667,6,1,1458598165,1494358803,0
LTE,736,1,31000,3340033,0,-62.70378112793,-17.635116577148,1000,1,1,1458265031,1458265031,0
LTE,736,1,31000,3383042,0,-63.151235,-17.801937,3175,22,1,1458598166,1506042880,0
LTE,736,1,31000,3393795,0,-63.108901977539,-17.812271118164,1000,2,1,1458598166,1485397539,0
LTE,736,1,30003,3348993,0,-63.216018676758,-17.777938842773,1000,1,1,1456343905,1456343905,0
LTE,736,1,30003,3331842,0,-63.16331,-17.757424,5178,12,1,1458598165,1506024616,0
LTE,736,1,30003,3333379,0,-63.192466,-17.760786,3633,16,1,1458598165,1506461201,0
LTE,736,1,31001,3349249,0,-63.224586,-17.807709,1000,11,1,1458598166,1494260153,0
LTE,736,1,31000,3374338,0,-63.135257,-17.795069,1016,53,1,1458598166,1505409573,0
LTE,736,1,30003,3337729,0,-63.201323,-17.767616,4306,44,1,1458598165,1506053101,0
LTE,736,1,30003,3400195,0,-63.184854,-17.766886,2194,16,1,1458598166,1506122403,0
LTE,736,1,31000,3353091,0,-63.152327,-17.797455,1695,30,1,1458598166,1506507579,0
LTE,736,1,30003,3394050,0,-63.185202,-17.755405,1918,8,1,1458598166,1506461019,0
LTE,736,1,30002,3387650,0,-63.157737,-17.811038,2628,10,1,1458598165,1506422297,0
LTE,736,1,30003,3400194,0,-63.180965,-17.763411,1000,17,1,1458598166,1506436148,0
LTE,736,1,31001,3391745,0,-63.145980834961,-17.850723266602,1000,2,1,1458598166,1472069467,0
LTE,736,1,31002,3355139,0,-63.144989,-17.735371,6793,20,1,1458598166,1505656177,0
LTE,736,1,42000,3641602,0,-65.255355834961,-19.033126831055,1000,1,1,1450905909,1450905909,0
LTE,736,1,42000,3645186,0,-65.261559,-19.050209,1000,3,1,1458598167,1505957214,0
LTE,736,1,31002,3335939,0,-63.177663,-17.52845,3290,18,1,1458598166,1506437600,0
LTE,736,1,42000,3635713,0,-65.260848999023,-19.053726196289,1000,1,1,1451851698,1451851698,0
LTE,736,1,31002,3333890,0,-63.169985,-17.741806,5550,42,1,1458598166,1506514703,0
LTE,736,1,31001,3367938,0,-63.191299438477,-17.856216430664,1000,2,1,1458598166,1472998111,0
LTE,736,1,31002,3392258,0,-63.180313110352,-17.72575378418,1000,1,1,1451608638,1451608638,0
LTE,736,1,42000,3636225,0,-65.249862670898,-19.024887084961,1000,1,1,1450905909,1450905909,0
LTE,736,1,31001,3367937,0,-63.200445,-17.852261,1000,17,1,1458598166,1506457523,0
LTE,736,1,42000,3640835,0,-65.263595581055,-19.03450012207,1000,1,1,1451851698,1451851698,0
LTE,736,1,43000,3663361,0,-64.729094,-21.536106,1000,13,1,1458598167,1582993960,0
LTE,736,3,27210,17988868,0,-68.073703,-16.545058,1000,78,1,1458598168,1506448014,0
LTE,736,2,44300,7680773,0,-65.751114,-19.572144,1000,2,1,1458598167,1475755471,0
LTE,736,3,27210,17923331,0,-68.077558,-16.538248,1000,4,1,1458598168,1505839724,0
LTE,736,2,14106,2578950,0,-68.163986206055,-16.51725769043,1000,1,1,1454950724,1454950724,0
LTE,736,2,14103,2564868,0,-68.143845,-16.491165,1000,3,1,1458598167,1484995706,0
LTE,736,2,44400,10245636,0,-66.224899291992,-17.392044067383,1000,1,1,1445413161,1445413161,0
LTE,736,2,44300,7680772,0,-65.753860473633,-19.565963745117,1000,1,1,1453721224,1453721224,0
LTE,736,3,27210,17993220,0,-68.08708190918,-16.52961730957,1000,1,1,1456639069,1456639069,0
LTE,736,3,27210,17920517,0,-68.093948364258,-16.53923034668,1000,1,1,1457718853,1457718853,0
LTE,736,2,44701,17923588,0,-63.160786,-17.764795,2014,11,1,1458598167,1506093370,0
LTE,736,2,44401,10246661,0,-66.15348815918,-17.457962036133,1000,1,1,1445626550,1445626550,0
LTE,736,2,44701,17936644,0,-63.198024,-17.754428,1000,28,1,1458598167,1506053374,0
LTE,736,2,44701,17939462,0,-63.153877,-17.778969,1000,4,1,1458598167,1488915908,0
LTE,736,2,43401,13795929,0,-66.15348815918,-17.372817993164,1000,1,1,1457438484,1457438484,0
LTE,736,3,27210,17981441,0,-68.100811,-16.533463,2981,15,1,1458598168,1494690032,0
LTE,736,3,27253,17926913,0,-68.13048,-16.49488,1000,3,1,1458598168,1492540200,0
LTE,736,3,27253,17936385,0,-68.142013549805,-16.530990600586,1000,1,1,1457938309,1457938309,0
LTE,736,3,27253,17936386,0,-68.135147094727,-16.533737182617,1000,1,1,1457938309,1457938309,0
LTE,736,3,27253,17985026,0,-68.14338684082,-16.510391235352,1000,1,1,1457190917,1457190917,0
LTE,736,3,27253,17981186,0,-68.125114,-16.510452,1462,13,1,1458598168,1505956063,0
LTE,736,3,27210,18038017,0,-68.091114,-16.509777,1788,2,1,1458598168,1505884473,0
LTE,736,3,27253,17976838,0,-68.138101,-16.504815,1000,27,1,1458598168,1548574190,0
LTE,736,3,27253,17920259,0,-68.13165,-16.517082,1447,5,1,1458598168,1494847327,0
LTE,736,3,27253,17941766,0,-68.128369,-16.506284,1000,12,1,1458598168,1492540200,0
LTE,736,3,27252,17990147,0,-67.116921,-17.949295,1000,8,1,1458598168,1505515225,0
LTE,736,3,27252,17957123,0,-67.105178833008,-17.970199584961,1000,1,1,1442902987,1442902987,0
LTE,736,3,27253,17922305,0,-68.126764,-16.504131,1000,16,1,1458598168,1493733388,0
LTE,736,3,27210,18038019,0,-68.089478,-16.496261,1612,2,1,1458598168,1494753254,0
LTE,736,3,27252,17990145,0,-67.151891,-17.804951,16050,3,1,1458598168,1475174364,0
LTE,736,3,27253,17927938,0,-68.113174438477,-16.510391235352,1000,1,1,1458218544,1458218544,0
LTE,736,3,27253,17923843,0,-68.111115,-16.499405,1000,2,1,1458598168,1464189760,0
LTE,736,3,27257,18034179,0,-68.108505,-16.505585,1000,10,1,1458598170,1475525030,0
LTE,736,3,27257,17924097,0,-68.118439,-16.482042,2430,15,1,1458598170,1505931238,0
LTE,736,3,27262,17959425,0,-65.760726928711,-19.563217163086,1000,1,1,1450346024,1450346024,0
LTE,736,3,27253,17988099,0,-68.156475,-16.477609,1749,4,1,1458598169,1505884478,0
LTE,736,3,27255,17972993,0,-68.203839,-16.542991,1000,2,1,1458598170,1492540200,0
LTE,736,3,27257,17947396,0,-68.103561401367,-16.511764526367,1000,1,1,1433537769,1433537769,0
